lon,lat,mag,time_string,depth,catalog_id,event_id
-121.99149749036124,36.81882402563299,3.5,2007-01-08T10:45:31,0,2765,7201
-121.98950977945984,36.81291068703352,3.6,2007-01-08T16:59:13,0,2765,7202
-122.71262284091505,38.47983934884301,2.9,2007-01-08T02:00:56,0,2765,7203
-122.86826806482014,38.82962419106937,2.5,2007-01-08T04:45:32,0,2765,7204
-121.98507704605166,36.81077959680049,2.6,2007-01-08T16:59:28,0,2765,7205
-122.70380600958308,38.479791652576,3.3,2007-01-08T05:51:54,0,2765,7206
-121.98467718914183,36.8076557268207,2.8,2007-01-08T17:50:39,0,2765,7207
-122.67559577449336,38.48764141857031,2.7,2007-01-08T06:07:24,0,2765,7208
-120.1310113590644,36.067897631028245,3.5,2007-01-08T13:44:39,0,2766,7209
-115.62286140355783,33.2112406207783,2.6,2007-01-08T07:16:55,0,2766,7210
-116.03292391511977,32.700005610981414,2.5,2007-01-08T08:36:04,0,2766,7211
-115.97580452469988,32.83319347112213,2.6,2007-01-08T23:34:41,0,2766,7212
-120.12903473616416,36.06029227676144,3.9,2007-01-08T13:56:01,0,2766,7213
-120.07832955674505,36.12128291153788,2.8,2007-01-08T14:06:28,0,2766,7214
-117.06901029290154,35.047626357227294,3.2,2007-01-08T12:42:07,0,2767,7215
-122.78273037750608,38.859386114950695,2.8,2007-01-08T04:05:44,0,2767,7216
-119.63150225528231,39.22066925038026,2.5,2007-01-08T23:51:41,0,2768,7217
-120.01053069245062,39.33937337012495,2.7,2007-01-08T20:23:05,0,2768,7218
-122.73093532879555,38.77809775599173,2.6,2007-01-08T12:18:50,0,2768,7219
-115.26550268098852,32.27515203665785,3.2,2007-01-08T00:07:15,0,2768,7220
-120.17571915776868,36.067229806629584,2.7,2007-01-08T22:15:10,0,2768,7221
-122.73225917364852,38.77998235559013,2.9,2007-01-08T12:40:34,0,2768,7222
-118.78884557315683,37.46267838611948,3.1,2007-01-08T12:02:35,0,2769,7223
-120.68932880130956,36.5469549187989,2.7,2007-01-08T19:37:51,0,2769,7224
-118.10097746478516,36.11547439280788,2.6,2007-01-08T12:02:41,0,2769,7225
-118.79088815372,37.46392218786731,2.8,2007-01-08T12:07:11,0,2769,7226
-122.81283962096002,38.88998892718293,3.0,2007-01-08T10:06:51,0,2770,7227
-118.79111405167272,37.49295307212162,2.7,2007-01-08T16:01:32,0,2771,7228
-121.22557835251516,36.61180486919749,3.1,2007-01-08T16:00:01,0,2772,7229
-115.20593565818209,32.278765485620674,2.8,2007-01-08T02:00:26,0,2772,7230
-122.1189875850428,41.64885422738354,2.6,2007-01-08T15:42:02,0,2773,7231
-116.8833153147975,34.397841478150774,2.5,2007-01-08T12:10:17,0,2773,7232
-121.29461339875309,36.6651143036449,3.5,2007-01-08T16:41:43,0,2773,7233
-122.8123255021945,38.81774769713261,2.7,2007-01-08T17:47:59,0,2773,7234
-121.3613983263742,36.62721496752173,3.0,2007-01-08T16:46:10,0,2773,7235
-121.29210930205808,36.6642416393797,3.1,2007-01-08T18:55:40,0,2773,7236
-121.29326895114852,36.6600466632697,3.0,2007-01-08T19:00:38,0,2773,7237
-120.77336734368,35.466790619077884,2.9,2007-01-08T06:02:19,0,2774,7238
-117.68728281345535,36.13694200820833,2.5,2007-01-08T08:13:25,0,2775,7239
-120.2224136513385,36.0720570260435,2.6,2007-01-08T09:39:41,0,2776,7240
-118.04248108575298,38.4215998323389,3.6,2007-01-08T11:06:52,0,2777,7241
-124.9793620155617,40.74995951444792,2.6,2007-01-08T17:57:12,0,2777,7242
-116.66870722120731,32.163261138544534,2.6,2007-01-08T20:08:00,0,2777,7243
-119.27945459253532,34.86749971411137,2.5,2007-01-08T03:18:45,0,2779,7244
-115.96099018148874,32.82695720032353,3.3,2007-01-08T12:14:53,0,2779,7245
-123.27578771683032,40.49494092670323,3.4,2007-01-08T12:32:27,0,2780,7246
-122.57663278939845,38.45388351746945,3.2,2007-01-08T10:38:43,0,2781,7247
-122.71770912970815,38.44991377324946,2.8,2007-01-08T18:10:42,0,2782,7248
-122.57760853380422,38.452525166352174,3.1,2007-01-08T18:15:00,0,2782,7249
-122.58044050629472,38.455457566147246,2.6,2007-01-08T21:20:18,0,2782,7250
-117.12547832385684,32.225591578817216,3.8,2007-01-08T02:13:33,0,2783,7251
-117.12283964814512,32.23258309225284,2.7,2007-01-08T10:20:54,0,2783,7252
-115.86916996947213,32.18712861287043,2.5,2007-01-08T20:06:46,0,2783,7253
-118.53859638100036,35.660817044804915,2.5,2007-01-08T16:43:02,0,2784,7254
-123.27946190703813,39.35628763380132,2.7,2007-01-08T15:04:35,0,2784,7255
-122.78857229504538,38.81638850622644,2.7,2007-01-08T11:50:43,0,2784,7256
-117.75569623669712,32.949560948945255,2.8,2007-01-08T16:01:40,0,2788,7257
-117.767502201601,32.951632564488,3.8,2007-01-08T21:06:40,0,2788,7258
-118.6620802699272,33.66561530237289,2.6,2007-01-08T23:07:18,0,2790,7259
-124.42344483677792,40.25391614088962,4.0,2007-01-08T16:41:15,0,2790,7260
-120.0839132691724,36.0509701740554,2.5,2007-01-08T03:58:03,0,2790,7261
-122.8113504298232,38.83092472511576,2.9,2007-01-08T15:29:10,0,2790,7262
-124.43140302766928,40.2582679228364,2.6,2007-01-08T16:44:43,0,2790,7263
-124.43359691300031,40.25508494333423,4.9,2007-01-08T23:48:49,0,2790,7264
-124.5894680509751,40.22442312975555,2.5,2007-01-08T23:57:09,0,2790,7265
-119.27262596673008,36.01993367040327,2.6,2007-01-08T16:55:03,0,2791,7266
-117.71594365041076,36.06076337454229,2.5,2007-01-08T03:25:10,0,2791,7267
-118.19143478664628,37.49177062561557,2.7,2007-01-08T01:24:25,0,2791,7268
-118.07651050214588,32.10916354144732,2.5,2007-01-08T21:33:45,0,2792,7269
-116.43956974929448,34.191754183033915,3.2,2007-01-08T07:02:10,0,2792,7270
-120.35035602764388,36.34119262527911,2.5,2007-01-08T18:59:51,0,2792,7271
-121.55498056347068,36.82663214393948,3.2,2007-01-08T01:23:43,0,2792,7272
-120.56300535916766,36.00581143714246,3.0,2007-01-08T16:19:05,0,2792,7273
-120.3619128466402,36.34862917140805,3.3,2007-01-08T19:56:03,0,2792,7274
-121.56110594366028,36.82756410267309,2.5,2007-01-08T03:08:22,0,2792,7275
-120.56588580758624,36.004677970230574,2.7,2007-01-08T17:41:32,0,2792,7276
-120.35695084669466,36.34004704936122,2.6,2007-01-08T21:01:40,0,2792,7277
-121.08378324966677,35.763123364119615,3.8,2007-01-08T15:48:47,0,2793,7278
-116.90134221930276,34.144041771559365,2.9,2007-01-08T10:18:28,0,2795,7279
-116.89525301342374,34.13150463898931,2.9,2007-01-08T10:26:44,0,2795,7280
-122.7045170689964,38.76354741668021,3.2,2007-01-08T01:57:53,0,2795,7281
-116.13957439028842,34.360066338676305,3.1,2007-01-08T07:07:31,0,2796,7282
-121.0719372422646,36.526979730570034,2.6,2007-01-08T13:48:20,0,2796,7283
-122.7849911367611,38.86488371877701,3.0,2007-01-08T23:02:25,0,2796,7284
-122.71095036380125,38.73910816763751,2.8,2007-01-08T05:46:44,0,2796,7285
-121.1005033528415,35.653355450650004,2.7,2007-01-08T18:11:40,0,2797,7286
-125.01495250310128,40.709843036666655,2.7,2007-01-08T08:56:32,0,2797,7287
-122.78227791515046,38.83079513782072,2.8,2007-01-08T19:46:47,0,2797,7288
-125.10093703206748,40.7329954464743,2.6,2007-01-08T13:52:07,0,2797,7289
-124.57546657214208,40.334485896951215,2.6,2007-01-08T06:45:03,0,2797,7290
-122.70552655870291,38.752051620259614,2.7,2007-01-08T02:22:44,0,2797,7291
-120.26984663847294,36.16643369854538,2.6,2007-01-08T14:34:58,0,2797,7292
-125.09527764256764,40.73300220766512,3.9,2007-01-08T13:56:50,0,2797,7293
-115.10971766327216,32.302146607691625,2.6,2007-01-08T16:28:36,0,2798,7294
-123.34388533780913,39.99211506065312,2.8,2007-01-08T14:31:49,0,2799,7295
-116.91065025063776,34.51760722721018,3.2,2007-01-08T12:59:09,0,2800,7296
-115.63314193305594,33.16509335535456,2.7,2007-01-08T23:17:48,0,2800,7297
-116.08915308926396,31.796143591127173,2.7,2007-01-08T06:05:19,0,2800,7298
-115.62993660575694,33.17316405138084,2.7,2007-01-08T23:39:01,0,2800,7299
-117.1883544294509,33.995021551678064,3.2,2007-01-08T04:41:44,0,2801,7300
-120.92640173224818,34.397208847219865,3.1,2007-01-08T17:00:57,0,2802,7301
-123.13047186227422,39.12942710251728,2.5,2007-01-08T09:22:28,0,2802,7302
-120.90524510540462,36.83532138033866,5.0,2007-01-08T01:11:11,0,2803,7303
-118.38453789680548,38.22989669598444,2.9,2007-01-08T17:25:44,0,2803,7304
-120.89211212510006,36.837351194529056,2.6,2007-01-08T03:56:26,0,2803,7305
-120.89074191657494,36.84638480767234,3.7,2007-01-08T01:25:32,0,2803,7306
-118.8649731684274,37.574083819884486,2.5,2007-01-08T19:46:42,0,2804,7307
-122.24716543315934,37.86063622454235,3.0,2007-01-08T12:53:08,0,2805,7308
-122.26029141508153,37.85576668946071,3.6,2007-01-08T13:03:30,0,2805,7309
-122.25128710803612,37.85423167295283,2.7,2007-01-08T13:22:05,0,2805,7310
-123.04217425939716,39.66659061313622,2.5,2007-01-08T14:25:34,0,2806,7311
-115.32903180345528,32.12926970365153,2.8,2007-01-08T11:01:39,0,2806,7312
-116.45907055975228,34.43179827550703,2.6,2007-01-08T22:54:05,0,2807,7313
-117.5111370404105,37.007220395663474,2.5,2007-01-08T21:19:12,0,2807,7314
-116.51569225550216,33.51996232936892,2.9,2007-01-08T15:46:26,0,2807,7315
-116.49724963110998,33.52640796094846,3.0,2007-01-08T22:02:39,0,2807,7316
-116.50354814129004,33.51863260804345,2.6,2007-01-08T22:08:32,0,2807,7317
-114.8412621590473,31.74682369990465,2.7,2007-01-08T03:13:49,0,2808,7318
-121.11251117188316,35.695201093571626,2.5,2007-01-08T08:22:58,0,2808,7319
-118.48276633727488,37.42581898580434,2.6,2007-01-08T13:44:53,0,2808,7320
-115.6386302702456,33.12921363706168,2.9,2007-01-08T23:11:42,0,2808,7321
-120.31964713478966,36.18663649540968,3.2,2007-01-08T09:55:52,0,2808,7322
-120.3331803588224,36.193784273384175,2.7,2007-01-08T09:55:56,0,2808,7323
-122.76697750214774,38.7863919401167,2.5,2007-01-08T21:32:46,0,2809,7324
-123.28715881298848,39.36148701603157,3.2,2007-01-08T07:51:17,0,2809,7325
-115.9598002459724,32.82602694993653,3.5,2007-01-08T03:31:53,0,2809,7326
-115.9657082430127,32.82125090113416,2.9,2007-01-08T16:07:10,0,2809,7327
-118.09470946967524,38.931580264849565,2.6,2007-01-08T10:32:59,0,2810,7328
-114.9552308922424,32.011391156468854,3.4,2007-01-08T14:58:10,0,2810,7329
-114.95633050781107,32.01208986683209,2.9,2007-01-08T15:09:24,0,2810,7330
-117.0282037730836,33.341962553827216,3.8,2007-01-08T01:22:42,0,2811,7331
-117.00667079053416,36.29459283054852,2.5,2007-01-08T06:46:31,0,2811,7332
-121.3062661622678,36.68197011507263,3.2,2007-01-08T02:08:09,0,2811,7333
-120.56759989433792,36.007686538767,3.2,2007-01-08T02:15:04,0,2811,7334
-121.31436272129768,36.68022729452449,2.5,2007-01-08T02:45:23,0,2811,7335
-115.14178023874376,31.963055079142134,2.5,2007-01-08T06:43:09,0,2813,7336
-116.8142849958068,34.97312515761603,2.9,2007-01-08T00:20:56,0,2813,7337
-116.1297877590476,33.23689797227947,2.8,2007-01-08T05:18:39,0,2813,7338
-116.0339692047863,33.71557738048188,2.5,2007-01-08T04:38:32,0,2813,7339
-116.1311024132374,33.23530103127596,3.5,2007-01-08T16:41:39,0,2813,7340
-116.59017883332336,33.515684644728594,3.2,2007-01-08T04:12:25,0,2814,7341
-116.59034760257634,33.518126830796746,3.1,2007-01-08T06:45:38,0,2814,7342
-116.70807015744433,34.91128496094626,5.5,2007-01-08T15:34:43,0,2815,7343
-116.73452582278904,34.87678471593335,3.0,2007-01-08T16:30:56,0,2815,7344
-116.72409171294105,34.920298449444694,3.1,2007-01-08T15:56:53,0,2815,7345
-116.69328861869784,34.89920365265799,4.0,2007-01-08T15:51:44,0,2815,7346
-117.27024059542396,34.07005470846832,2.7,2007-01-08T15:51:07,0,2816,7347
-118.83834503553948,37.442047787895206,2.6,2007-01-08T00:57:29,0,2816,7348
-117.73083159323326,35.36543763673756,2.8,2007-01-08T10:48:24,0,2817,7349
-115.81836478057942,32.106247476299224,2.6,2007-01-08T21:26:36,0,2817,7350
-116.97805448375244,34.14549649223433,2.7,2007-01-08T14:19:14,0,2818,7351
-115.3415980080424,32.16900823143294,2.6,2007-01-08T19:15:40,0,2819,7352
-118.5971453894052,38.02480454869168,2.9,2007-01-08T19:46:16,0,2819,7353
-118.77631721775018,37.98361316957485,2.5,2007-01-08T02:41:23,0,2819,7354
-116.081552483318,33.75401421153957,4.1,2007-01-08T00:45:31,0,2819,7355
-116.10148565612032,33.77071161062775,2.8,2007-01-08T22:02:27,0,2819,7356
-123.25917636880044,39.03135078155715,2.5,2007-01-08T10:47:33,0,2820,7357
-118.21675782922252,37.53610249680805,2.9,2007-01-08T10:33:05,0,2822,7358
-116.40882805824124,34.852535368348946,4.0,2007-01-08T17:09:13,0,2823,7359
-120.65072299572384,36.67412408883497,2.8,2007-01-08T05:03:58,0,2824,7360
-115.97621754296526,31.679194320197546,4.1,2007-01-08T19:53:37,0,2824,7361
-121.0904224767128,35.65119366505857,2.8,2007-01-08T11:41:42,0,2824,7362
-118.32453306980864,36.28393765421356,2.6,2007-01-08T03:55:48,0,2824,7363
-120.65213434363432,36.67256633231768,2.7,2007-01-08T12:11:02,0,2824,7364
-120.5891946828055,36.62935914335449,2.5,2007-01-08T07:01:05,0,2824,7365
-115.98396376216007,31.68262025313303,3.1,2007-01-08T21:08:17,0,2824,7366
-119.30893491953876,34.66163820250772,2.5,2007-01-08T17:41:06,0,2825,7367
-116.72925262734248,33.57398789959443,2.5,2007-01-08T20:03:01,0,2825,7368
-120.87424401129852,35.52913642557341,3.0,2007-01-08T06:26:19,0,2825,7369
-124.90847869543144,40.75763066821766,2.6,2007-01-08T12:44:22,0,2826,7370
-116.65939637804196,34.62048736835815,3.8,2007-01-08T04:14:11,0,2826,7371
-125.07089348414246,40.43457043669842,3.0,2007-01-08T00:05:47,0,2826,7372
-118.65504334523648,38.02024222398321,2.7,2007-01-08T00:17:41,0,2826,7373
-119.06942310077982,35.04930485904538,2.9,2007-01-08T19:25:39,0,2826,7374
-116.62140089455887,34.641064382760206,2.9,2007-01-08T04:15:08,0,2826,7375
-116.12191085913727,33.77458733775084,2.5,2007-01-08T05:48:00,0,2827,7376
-116.34029219265004,33.95633570347417,2.5,2007-01-08T12:04:07,0,2828,7377
-116.4209373885955,33.39348943300212,2.5,2007-01-08T03:14:21,0,2829,7378
-115.24645057061431,36.946009954625445,2.8,2007-01-08T08:01:06,0,2829,7379
-121.47778647077992,36.92139782002253,2.5,2007-01-08T07:10:15,0,2829,7380
-116.39140932170744,34.86797523548739,2.8,2007-01-08T06:19:37,0,2829,7381
-121.48041291361316,36.92343850387001,3.0,2007-01-08T07:32:05,0,2829,7382
-121.49088964322048,36.92484410331263,3.3,2007-01-08T08:03:59,0,2829,7383
-116.37029627566604,34.87582255643826,2.6,2007-01-08T06:34:26,0,2829,7384
-117.88407118188928,35.98219585206655,2.5,2007-01-08T13:52:35,0,2830,7385
-117.3783222774802,32.62459527003634,3.3,2007-01-08T04:35:53,0,2833,7386
-118.92983192968832,37.63695410077387,2.6,2007-01-08T15:25:24,0,2833,7387
-118.81938848505156,37.53240023993778,2.9,2007-01-08T04:20:52,0,2833,7388
-119.13094502986452,35.093618599202735,2.6,2007-01-08T23:21:32,0,2834,7389
-115.74063909681684,31.93150034407549,2.6,2007-01-08T17:35:40,0,2834,7390
-114.98955336184152,32.22559335240056,3.2,2007-01-08T23:56:44,0,2836,7391
-122.99168082610204,39.60102858633497,3.5,2007-01-08T20:05:36,0,2836,7392
-124.04666397531425,40.51939945985624,3.4,2007-01-08T15:02:52,0,2837,7393
-115.95585090218464,31.11489557059472,3.0,2007-01-08T17:00:24,0,2838,7394
-117.89405156529102,36.017656942389706,2.5,2007-01-08T10:50:32,0,2838,7395
-120.53929871400624,35.6796977988994,3.4,2007-01-08T07:43:37,0,2838,7396
-121.0919674453922,35.65005721050539,2.9,2007-01-08T03:50:50,0,2838,7397
-117.9069454913541,36.013531813089415,2.8,2007-01-08T11:18:13,0,2838,7398
-117.86773481006544,35.864478324840235,2.5,2007-01-08T11:25:55,0,2838,7399
-117.90831288451425,36.01554730722858,2.7,2007-01-08T11:41:07,0,2838,7400
-116.1754146747058,33.25205651045333,2.9,2007-01-08T22:59:49,0,2839,7401
-116.25905223597138,33.987499830718136,3.6,2007-01-08T12:57:31,0,2841,7402
-116.11150637363602,34.34329632775143,2.8,2007-01-08T11:44:18,0,2841,7403
-115.55109989909076,32.948882460826674,3.1,2007-01-08T12:14:33,0,2841,7404
-122.799727258356,38.828005392419,2.6,2007-01-08T19:16:33,0,2841,7405
-116.25692034315432,33.98727264958276,2.5,2007-01-08T13:05:40,0,2841,7406
-116.24802749651754,33.98300805370534,2.8,2007-01-08T16:38:19,0,2841,7407
-120.49668073864947,39.06842347823017,3.0,2007-01-08T11:45:05,0,2842,7408
-116.34379258547293,33.41142748565102,3.1,2007-01-08T23:52:51,0,2844,7409
-118.3505705670169,37.449122259772665,4.0,2007-01-08T03:54:08,0,2845,7410
-115.97385859950344,32.813414077787264,3.1,2007-01-08T22:17:30,0,2845,7411
-125.58475372187976,41.66056680696308,4.4,2007-01-08T08:06:58,0,2846,7412
-122.77595857859512,38.864053780410735,3.3,2007-01-08T02:39:06,0,2846,7413
-118.07209733787865,36.33236612092367,3.1,2007-01-08T06:47:00,0,2847,7414
-121.70915134836991,40.9762822231848,2.9,2007-01-08T00:07:56,0,2847,7415
-120.4026295106839,35.8568968830262,2.5,2007-01-08T15:17:02,0,2847,7416
-115.65241047912204,32.5541893786354,3.2,2007-01-08T16:25:10,0,2848,7417
-121.92386953449414,42.29060594594164,2.7,2007-01-08T13:41:25,0,2849,7418
-124.805997115855,40.55133999188971,2.7,2007-01-08T15:43:24,0,2850,7419
-120.28630639863115,36.179494372609206,2.6,2007-01-08T08:41:19,0,2850,7420
-116.04765996550384,32.69643865949528,2.5,2007-01-08T02:52:55,0,2851,7421
-121.7388579381798,37.38359486389015,2.9,2007-01-08T09:45:52,0,2852,7422
-124.51144877650307,40.32474009058647,3.6,2007-01-08T14:37:42,0,2852,7423
-121.75893481827278,37.35176314700068,3.6,2007-01-08T10:01:42,0,2852,7424
-124.51513506613838,40.32335163129586,2.6,2007-01-08T19:19:21,0,2852,7425
-118.49036598819308,35.465083701201586,2.5,2007-01-08T10:01:52,0,2853,7426
-121.09323568984868,37.88858893427573,2.9,2007-01-08T18:49:29,0,2854,7427
-124.99243779852944,40.40995714885975,3.4,2007-01-08T08:45:52,0,2854,7428
-116.07982150032592,33.689761201720366,2.5,2007-01-08T12:24:53,0,2854,7429
-116.07621125616738,33.686349876118435,2.5,2007-01-08T12:26:57,0,2854,7430
-118.91555968000766,37.33915456915087,2.8,2007-01-08T06:52:00,0,2855,7431
-120.459774404483,43.15496978909824,2.7,2007-01-08T21:21:10,0,2856,7432
-122.67652169905904,39.0770589034676,2.7,2007-01-08T19:10:18,0,2856,7433
-120.31539743494052,34.682282259908064,2.7,2007-01-08T02:56:18,0,2857,7434
-125.69618902991594,41.82897086085649,2.6,2007-01-08T19:11:03,0,2857,7435
-116.6019826470319,33.44826935348622,2.5,2007-01-08T03:51:50,0,2857,7436
-115.30456610150496,37.03479540329309,4.8,2007-01-08T01:00:33,0,2858,7437
-115.31232804123653,37.03502193506312,2.8,2007-01-08T05:23:37,0,2858,7438
-115.28110793828056,37.0098172298004,2.6,2007-01-08T01:00:40,0,2858,7439
-121.06689111908996,35.72752557138079,3.1,2007-01-08T12:26:22,0,2858,7440
-122.69933445942354,38.771706910791,2.5,2007-01-08T00:31:55,0,2858,7441
-122.69476671771832,38.77397960196592,2.7,2007-01-08T00:35:33,0,2858,7442
-122.16931054448254,38.28413089089751,2.6,2007-01-08T19:08:39,0,2859,7443
-115.84989867820175,31.83747231184016,2.5,2007-01-08T19:27:59,0,2859,7444
-120.30794256566034,36.19515231542318,3.0,2007-01-08T21:42:41,0,2859,7445
-117.6028167988646,32.29209611287458,2.8,2007-01-08T14:32:50,0,2860,7446
-119.34578781895054,33.674782089801724,3.0,2007-01-08T14:52:00,0,2860,7447
-118.19325805564677,38.50499397689122,2.6,2007-01-08T08:09:48,0,2861,7448
-115.1794947483308,32.33445545790893,2.8,2007-01-08T18:41:21,0,2862,7449
-119.00969328786331,38.07759045417721,2.5,2007-01-08T17:02:36,0,2862,7450
-114.6578752156873,32.48865499168021,3.7,2007-01-08T23:02:15,0,2864,7451
-122.71360756269532,38.75867372263309,2.5,2007-01-08T22:44:53,0,2864,7452
-115.07789919978944,32.24822699695811,2.7,2007-01-08T03:11:01,0,2864,7453
-116.05077290095436,32.6997453511782,2.6,2007-01-08T21:30:43,0,2864,7454
-118.3377647462448,36.29829081282441,2.5,2007-01-08T06:20:31,0,2864,7455
-118.34161110468996,36.296825656354365,3.2,2007-01-08T15:06:42,0,2864,7456
-118.68057849164084,33.93490513817661,2.5,2007-01-08T13:32:05,0,2867,7457
-118.48406425464675,35.75125424458949,2.6,2007-01-08T04:26:28,0,2867,7458
-122.784637994227,38.82685089601201,2.7,2007-01-08T22:18:18,0,2867,7459
-118.18232009758084,37.48138344757875,2.6,2007-01-08T21:55:13,0,2867,7460
-116.28701755275188,34.51254781516514,3.1,2007-01-08T16:43:10,0,2869,7461
-121.50898253524996,37.47721742629379,2.5,2007-01-08T17:12:23,0,2869,7462
-121.51205492481552,37.46495663317423,3.6,2007-01-08T18:45:51,0,2869,7463
-122.42797427006802,40.66532883597095,2.8,2007-01-08T20:45:49,0,2870,7464
-121.13039235257142,35.72580894123878,2.5,2007-01-08T00:12:03,0,2870,7465
-116.11846394086942,33.23435304244362,2.9,2007-01-08T19:56:42,0,2870,7466
-117.72204427546956,36.065850786285765,3.0,2007-01-08T15:52:12,0,2871,7467
-122.76233183260725,39.10038886320452,3.1,2007-01-08T16:54:12,0,2872,7468
-121.5473658230852,36.7988989339561,2.9,2007-01-08T04:06:40,0,2872,7469
-116.35792663170096,32.09043949513026,2.6,2007-01-08T14:55:41,0,2874,7470
-121.28876533642888,37.37227231169971,2.5,2007-01-08T00:52:58,0,2875,7471
-115.61332269921552,33.1687751548491,2.5,2007-01-08T21:15:03,0,2875,7472
-115.64913604034112,33.169961782093665,3.0,2007-01-08T20:47:06,0,2875,7473
-122.72836748219918,38.79719388378255,2.9,2007-01-08T00:24:59,0,2875,7474
-117.6979851073264,36.06252598066151,2.7,2007-01-08T22:17:30,0,2875,7475
-115.62362480713934,33.132056244358935,2.5,2007-01-08T21:31:47,0,2875,7476
-121.71484626947417,36.98638470685522,2.5,2007-01-08T05:29:41,0,2876,7477
-119.64647045559984,38.73457189728584,2.5,2007-01-08T13:34:41,0,2876,7478
-125.0732029970863,40.75180728796947,2.5,2007-01-08T11:36:28,0,2876,7479
-119.02485791105924,35.031991767820216,3.7,2007-01-08T12:01:27,0,2876,7480
-124.42499746548378,40.28109165437458,2.6,2007-01-08T04:36:52,0,2876,7481
-115.59756816669396,33.16571628014064,2.7,2007-01-08T00:32:07,0,2877,7482
-122.82295851770805,38.81459654991038,3.3,2007-01-08T03:12:56,0,2877,7483
-115.98718348067698,32.82505939324455,2.5,2007-01-08T12:01:54,0,2877,7484
-120.41878107460116,35.87636390483923,2.5,2007-01-08T20:25:23,0,2878,7485
-115.06450657017824,32.196915674027046,2.7,2007-01-08T23:07:56,0,2878,7486
-120.13977249955174,36.01909138276156,2.7,2007-01-08T22:05:59,0,2879,7487
-120.1260649500354,36.02362759403702,2.5,2007-01-08T22:09:41,0,2879,7488
-115.02177920035004,35.91676360234666,2.7,2007-01-08T03:44:08,0,2880,7489
-116.18072429963854,34.413876896671624,2.6,2007-01-08T05:15:45,0,2880,7490
-116.3750915138619,33.96722610782213,2.6,2007-01-08T18:06:35,0,2880,7491
-125.4444619202691,40.5312696776746,2.8,2007-01-08T14:33:13,0,2880,7492
-116.3732839435568,33.96715608096688,2.7,2007-01-08T21:30:51,0,2880,7493
-116.40559434759513,33.983106166719224,2.8,2007-01-08T18:10:27,0,2880,7494
-125.44641862289456,40.53706594247432,2.7,2007-01-08T17:46:36,0,2880,7495
-125.45766005025826,40.53133140103392,2.7,2007-01-08T16:36:09,0,2880,7496
-125.30984669776166,40.399241084216605,3.9,2007-01-08T10:26:27,0,2881,7497
-125.31601734337866,40.39947031385214,3.2,2007-01-08T10:45:28,0,2881,7498
-125.3131849436119,40.39670177885883,2.6,2007-01-08T13:14:11,0,2881,7499
-125.3073840242098,40.390408121846825,2.7,2007-01-08T13:24:12,0,2881,7500
-117.3381018083,31.98309066317285,2.7,2007-01-08T18:01:21,0,2882,7501
-120.8066914211042,35.35479361242144,2.5,2007-01-08T18:54:40,0,2882,7502
-117.17831111832268,37.384930411880845,2.6,2007-01-08T08:11:04,0,2882,7503
-122.0716603340428,37.80361016121354,3.5,2007-01-08T06:05:34,0,2882,7504
-121.0584049042295,35.71332272366019,2.5,2007-01-08T08:31:34,0,2883,7505
-121.04797905835908,35.714593920549234,2.6,2007-01-08T09:24:50,0,2883,7506
-117.83724721323284,32.963340315021,3.1,2007-01-08T12:25:20,0,2884,7507
-115.6080415555262,33.14048131950182,3.3,2007-01-08T02:39:38,0,2884,7508
-120.73616676235972,35.619392543462375,3.4,2007-01-08T12:46:50,0,2884,7509
-114.96350925563384,32.186869892288,2.9,2007-01-08T00:37:55,0,2885,7510
-124.13926178876754,40.531842410677605,2.7,2007-01-08T22:57:33,0,2886,7511
-115.93886433559484,32.531864874461355,2.5,2007-01-08T00:39:52,0,2886,7512
-116.36084862828044,31.82292688735284,2.5,2007-01-08T21:23:37,0,2886,7513
-116.37110665713188,31.81453215086453,2.6,2007-01-08T21:29:26,0,2886,7514
-117.72393729640548,34.15526065731088,2.7,2007-01-08T14:37:14,0,2887,7515
-117.70142183478087,34.13094714469294,2.5,2007-01-08T19:04:20,0,2887,7516
-117.72571547379944,34.15179718449179,3.3,2007-01-08T14:57:59,0,2887,7517
-118.9565539015114,34.62209504061912,3.2,2007-01-08T16:00:35,0,2888,7518
-121.94497339116916,37.76293148414816,2.5,2007-01-08T23:39:54,0,2889,7519
-116.04464893826508,33.69759258039754,2.8,2007-01-08T10:43:50,0,2889,7520
-115.15327860306698,32.30790564694131,3.7,2007-01-08T05:02:16,0,2890,7521
-123.11549419827077,39.47180860851351,3.7,2007-01-08T13:46:53,0,2890,7522
-119.05778734343758,35.57351271877271,4.4,2007-01-08T19:48:41,0,2891,7523
-119.04567576104532,35.5827203167688,6.2,2007-01-08T20:45:23,0,2891,7524
-119.0060839037256,35.70670669811087,3.3,2007-01-08T20:50:21,0,2891,7525
-118.77296025903502,35.59352406461762,2.5,2007-01-08T20:47:31,0,2891,7526
-119.08552229252552,35.52487101243965,3.0,2007-01-08T20:51:08,0,2891,7527
-119.09480519068778,35.53591843686525,2.9,2007-01-08T21:49:14,0,2891,7528
-119.04772024789634,35.59599738504206,2.7,2007-01-08T21:06:52,0,2891,7529
-119.10426429355432,35.57127269977701,2.5,2007-01-08T23:15:47,0,2891,7530
-119.0364860294984,35.60058021984169,2.8,2007-01-08T23:49:05,0,2891,7531
-118.97783910101316,35.557154211889795,2.9,2007-01-08T20:58:24,0,2891,7532
-119.00939955870216,35.68541043168243,2.8,2007-01-08T20:51:33,0,2891,7533
