id,time,longitude,latitude,magnitude,x,y
5356,1996-03-25 20:55:05.170,148.869,44.407,4.5,1129.2579529374352,742.2804212153791
5357,1996-03-26 03:04:14.830,149.294,43.901,3.9,1076.633179212384,782.3295801734188
5358,1996-03-26 13:07:58.710,141.318,30.056,4.1,-502.2512612881197,169.98376190989006
5359,1996-03-27 08:21:25.590,142.156,44.64,3.3,1120.8814824238925,206.9334059570222
5360,1996-03-27 22:48:12.490,142.576,40.189,4.6,627.0902887661299,257.102925898047
5361,1996-03-28 03:55:12.830,142.879,38.664,3.9,458.4100670848307,288.91177748987656
5362,1996-03-28 03:56:48.060,148.981,45.24,4.7,1222.513570648288,741.0125494429119
5363,1996-03-28 05:22:16.590,139.621,43.162,4.1,953.6424113986703,5.489562524612962
5364,1996-03-28 06:23:24.800,149.605,44.359,4.3,1130.0481267424188,801.3095675881376
5365,1996-03-28 09:52:49.380,147.009,43.331,5.6,996.4490534682751,604.6875565624013
5366,1996-03-28 12:09:19.440,148.962,44.613,3.6,1152.8452981285839,747.1677636153491
5367,1996-03-28 17:53:22.400,122.143,24.338,5.0,-999.2835216179499,-1766.6289111987141
5368,1996-03-28 20:36:42.010,146.937,43.576,4.2,1023.1852363635874,596.5676821781447
5369,1996-03-28 23:13:30.810,137.173,42.989,4.4,936.8580703995293,-194.3032107232904
5370,1996-03-29 03:28:56.840,122.195,24.141,5.8,-1022.0368814260921,-1764.5256197748354
5371,1996-03-29 21:08:25.980,144.741,38.854,4.3,486.5846602815809,449.38932729784057
5372,1996-03-29 21:30:49.270,147.307,43.964,3.9,1068.6652297924966,622.5598908658786
5373,1996-03-29 22:47:11.110,142.774,28.368,3.9,-686.6047389081646,315.6670171016643
5374,1996-03-30 15:00:18.360,128.321,26.631,4.0,-826.3026178324685,-1118.2172801356073
5375,1996-03-30 15:14:13.920,146.456,43.162,5.0,974.252158979317,561.3996090438374
5376,1996-03-30 19:19:19.050,143.236,28.21,3.9,-702.704671464904,361.5092474225598
5377,1996-03-30 20:40:23.570,139.451,43.149,3.7,952.199461566441,-8.352114662686935
5378,1996-03-30 23:16:40.230,149.434,44.481,5.5,1142.1097792078726,786.1826993065456
5379,1996-03-30 23:22:19.870,149.448,44.339,5.5,1126.4881696153543,789.0990546394595
5380,1996-03-30 23:31:10.430,149.292,44.44,4.8,1136.3711411565114,775.4427016334803
5381,1996-03-31 00:09:47.460,149.162,45.945,3.2,1302.1250289896834,746.322896718084
5382,1996-03-31 01:26:30.520,149.503,44.536,3.7,1148.7922163063124,790.9456335616354
5383,1996-03-31 08:22:46.900,143.869,23.179,4.1,-1259.7894838734603,443.9481887326397
5384,1996-03-31 15:42:36.240,149.224,44.588,3.6,1152.212854967918,768.2058844361649
5385,1996-03-31 21:31:37.260,131.083,30.468,4.6,-424.9351988354532,-811.6624883835126
5386,1996-03-31 23:32:37.770,148.042,44.661,3.6,1151.1252277006054,673.812688265139
5387,1996-04-01 13:36:41.040,148.945,44.115,4.1,1097.4892414151716,751.8330004494517
5388,1996-04-02 08:07:01.100,144.036,45.259,4.1,1195.3596644556842,352.72948961105845
5389,1996-04-02 11:46:32.300,123.45,24.238,3.7,-1030.7317412103453,-1636.390764222805
5390,1996-04-02 14:37:42.590,144.239,22.68,4.0,-1313.7456386605431,484.0600235876586
5391,1996-04-02 16:03:27.590,130.202,27.879,4.1,-705.4530244208152,-920.154865796143
5392,1996-04-02 17:34:23.250,140.193,29.228,3.8,-595.5617406182733,62.13911867067302
5393,1996-04-02 20:35:32.590,143.77,40.225,4.4,634.9072823424063,358.4291454478051
5394,1996-04-02 20:53:53.660,141.596,35.953,4.0,153.91793081943547,183.84798407264765
5395,1996-04-03 04:12:07.170,123.828,25.665,3.7,-877.6243026658343,-1577.396251754953
5396,1996-04-03 06:04:23.600,138.551,37.192,3.7,290.2576365426538,-88.83623015049304
5397,1996-04-03 08:11:48.640,138.235,33.226,3.9,-150.40035360678758,-122.65669144736485
5398,1996-04-04 01:32:02.640,147.867,43.442,3.9,1014.6142446508678,672.9235834464171
5399,1996-04-04 04:36:54.570,149.504,44.472,3.9,1141.7069320500052,791.8449277393223
5400,1996-04-04 07:11:24.410,149.789,44.46,4.3,1142.842080705761,814.5852558831772
5401,1996-04-04 09:38:11.190,123.501,24.447,3.5,-1008.2453558784348,-1628.1658122685576
5402,1996-04-04 13:04:07.920,123.88,24.951,4.0,-957.7693570282588,-1582.6737784799202
5403,1996-04-04 23:53:23.350,148.557,45.519,3.7,1250.1262207659622,704.527005140225
5404,1996-04-05 01:03:43.290,140.529,34.588,4.0,0.6866059169628499,89.2912030736008
5405,1996-04-05 09:51:07.010,139.738,41.707,3.8,791.8666933298532,15.349597931528539
5406,1996-04-05 11:02:20.400,135.114,34.171,3.7,-37.16066720329061,-408.3082743940476
5407,1996-04-05 15:29:28.790,142.344,37.153,3.7,288.9639450250764,247.35156441293273
5408,1996-04-05 17:20:51.960,139.184,28.483,3.6,-678.527046903088,-36.18855411677724
5409,1996-04-05 20:12:26.240,140.185,35.48,4.5,99.62120901963647,57.176660234744496
5410,1996-04-06 13:12:55.910,144.296,40.225,3.8,636.9873762776689,403.10748490095455
5411,1996-04-06 17:04:28.280,143.043,42.252,4.2,857.7550778924019,287.99024293879233
5412,1996-04-06 21:37:44.340,125.926,24.896,4.1,-991.6606658331149,-1377.826762746458
5413,1996-04-06 22:04:41.550,149.184,44.17,5.7,1105.5405762494834,770.2151936875811
5414,1996-04-06 23:35:06.780,149.146,44.206,4.8,1109.2182208312518,766.74500942839
5415,1996-04-07 00:07:24.970,149.204,44.318,5.4,1122.1144936374233,769.9762484339952
5416,1996-04-07 00:20:54.830,149.064,44.264,4.2,1114.976469768695,759.5076959160723
5417,1996-04-07 00:31:00.430,143.226,22.925,4.4,-1290.4005794917375,378.64991855314736
5418,1996-04-07 00:52:56.850,147.981,44.555,4.7,1138.9243244306087,670.1368386255346
5419,1996-04-07 05:58:02.140,149.106,44.283,5.2,1117.426664937916,762.6162222861683
5420,1996-04-07 06:02:04.200,149.056,44.295,5.1,1118.3483550168341,758.4931091747547
5421,1996-04-07 06:09:09.930,149.113,44.299,5.0,1119.2580258967662,762.9765930162775
5422,1996-04-07 12:01:11.530,140.1,41.291,4.1,745.7256073080214,45.75737236938941
5423,1996-04-07 12:03:06.020,140.526,41.234,3.9,739.6712502576162,81.49705035529708
5424,1996-04-07 14:10:13.810,143.439,28.197,3.9,-703.4428845696085,381.47958649669647
5425,1996-04-07 15:45:41.920,141.784,27.932,4.6,-737.5680870958246,219.59832196806622
5426,1996-04-08 00:05:00.840,140.644,25.82,4.6,-974.153951210614,109.57069804023882
5427,1996-04-09 00:37:35.600,140.828,38.854,3.9,475.3351561182452,110.45520706503513
5428,1996-04-09 01:12:16.750,140.801,38.808,3.8,470.190075572818,108.1829893414818
5429,1996-04-09 05:51:59.780,148.027,43.585,3.9,1031.640604176349,684.2995293690573
5430,1996-04-09 07:21:20.340,128.795,28.441,3.9,-629.9385348625224,-1052.23039642707
5431,1996-04-10 23:12:48.660,147.759,43.535,4.4,1024.1637751957485,663.2377326043844
5432,1996-04-11 01:43:37.030,137.225,33.612,3.8,-105.80400698343544,-215.6260127565533
5433,1996-04-11 09:07:15.430,122.805,24.024,3.8,-1044.7081410296269,-1704.752877770496
5434,1996-04-11 18:54:20.510,148.777,44.225,4.2,1108.344151426964,737.1313643424907
5435,1996-04-11 18:58:29.280,148.934,44.25,4.0,1112.3701442485667,749.3325128412949
5436,1996-04-12 06:42:07.800,141.011,25.63,3.9,-994.8499822336466,146.70585034114086
5437,1996-04-12 15:17:48.910,125.324,24.338,4.3,-1045.9524829302306,-1445.6941627893946
5438,1996-04-12 16:01:30.910,148.971,44.326,3.9,1121.0956805385529,751.3585526110114
5439,1996-04-12 16:32:53.660,140.076,28.021,3.4,-729.8363100461024,51.393951130519824
5440,1996-04-12 17:20:15.190,148.281,44.868,4.1,1175.8451020347616,690.389969953846
5441,1996-04-13 10:10:33.800,144.908,43.087,4.1,957.709830547765,436.1683306733867
5442,1996-04-13 12:54:02.450,123.319,25.684,3.9,-867.9686926963377,-1627.814647750412
5443,1996-04-13 17:05:59.430,139.085,30.019,3.5,-507.6936925693105,-45.16123378668801
5444,1996-04-13 18:42:57.190,142.298,41.591,3.7,782.247958079014,228.77105724740332
5445,1996-04-13 22:00:48.160,122.649,24.872,3.7,-947.9518804318861,-1707.3354825071322
5446,1996-04-14 00:11:58.950,130.296,28.095,3.7,-682.250402724831,-908.9664548898334
5447,1996-04-14 02:48:01.540,139.236,34.301,3.6,-31.61202089400157,-29.171085993001615
5448,1996-04-14 03:53:51.300,146.824,43.43,4.2,1006.2624138509791,588.8038872863415
5449,1996-04-14 10:05:34.660,144.712,25.756,4.0,-969.5504656332482,518.4786038262088
5450,1996-04-14 21:44:12.680,142.423,42.118,4.8,841.1415463354248,237.31676735819374
5451,1996-04-15 05:56:17.870,141.466,36.842,3.6,252.53189649416754,170.2172991472077
5452,1996-04-15 07:27:35.530,133.602,44.336,3.8,1099.3644541607089,-475.2876668206323
5453,1996-04-15 09:15:33.190,149.119,44.134,4.5,1101.013191996641,765.4776196602218
5454,1996-04-15 12:03:11.540,130.12,28.947,4.2,-586.0377158906714,-918.2415003365101
5455,1996-04-15 19:43:58.320,139.526,28.206,3.6,-709.3905281847904,-2.7072392783405106
5456,1996-04-16 07:47:12.750,143.448,38.917,3.7,488.36264555399276,337.1583162641648
5457,1996-04-17 00:43:08.770,142.711,28.445,4.5,-678.2280563216078,309.2535613003006
5458,1996-04-17 09:51:03.150,149.028,44.159,4.2,1103.040823337623,757.9190605867469
5459,1996-04-17 10:30:31.570,149.021,44.056,3.8,1091.563052612038,758.6096564300922
5460,1996-04-17 13:17:59.480,128.033,25.237,4.1,-978.2576319589824,-1161.9410191484274
5461,1996-04-17 23:09:29.680,128.78,27.422,3.9,-743.0426345989107,-1064.4564037665302
5462,1996-04-18 19:16:04.460,139.374,38.333,3.8,416.6945273030322,-15.673909996007637
5463,1996-04-19 07:12:38.680,144.206,40.191,3.9,632.8354961862018,395.65462192049904
5464,1996-04-19 12:11:42.120,138.807,29.807,3.9,-531.1118588427622,-72.11536836582606
5465,1996-04-19 19:46:01.600,149.84,44.974,4.3,1200.2477559777878,811.7956990315957
5466,1996-04-20 09:31:11.910,148.97,44.184,4.1,1105.3422967751687,752.9946852953746
5467,1996-04-20 13:05:29.760,129.995,27.538,4.2,-741.5518008553452,-943.6523112539907
5468,1996-04-20 20:16:29.040,139.125,37.368,3.8,309.4593649227045,-37.88863829582712
5469,1996-04-21 00:42:41.240,149.999,45.155,4.0,1221.7075204508021,821.8316335724013
5470,1996-04-21 08:53:13.090,143.609,39.452,4.1,548.3991824069574,348.5122411030579
5471,1996-04-21 09:05:42.470,143.271,39.542,4.1,557.2385867690546,319.0817422226907
5472,1996-04-21 09:15:09.480,142.965,39.272,4.1,526.2572047588149,293.9258622676524
5473,1996-04-21 20:20:56.880,125.392,23.432,3.8,-1147.6286085527527,-1450.4559757493262
5474,1996-04-22 00:18:24.320,147.496,43.122,3.9,976.4941788255456,646.1861465834529
5475,1996-04-22 06:22:10.030,128.876,27.783,4.7,-703.8687620618122,-1051.245556072778
5476,1996-04-22 08:51:45.890,147.844,44.456,4.6,1126.9599746294164,660.3310487564482
5477,1996-04-22 11:27:55.960,129.051,29.797,5.6,-481.7684637875315,-1012.9949481964175
5478,1996-04-22 23:51:33.740,143.604,22.275,4.0,-1361.3375054796559,419.9208692501876
5479,1996-04-23 04:08:01.090,141.462,39.215,5.3,516.370907833929,164.58208976832233
5480,1996-04-23 11:30:33.600,138.729,30.59,3.4,-443.99040396602624,-78.9911178483935
5481,1996-04-23 19:38:16.030,130.164,29.154,3.3,-563.413807075026,-912.0245020606302
5482,1996-04-24 00:27:55.090,141.153,36.898,3.8,258.26459417688324,142.258718228435
5483,1996-04-24 01:29:42.700,139.288,41.947,4.0,818.5693836465341,-22.023904728492603
5484,1996-04-24 08:14:43.210,148.781,44.11,3.9,1095.622743753278,738.8096605359386
5485,1996-04-24 16:27:35.250,141.891,39.808,3.8,583.1098355819503,199.91798207388922
5486,1996-04-24 16:46:17.980,135.411,35.412,3.8,99.63870560828447,-375.32406785142757
5487,1996-04-24 16:57:39.200,130.255,28.237,3.9,-666.1159922522236,-911.6830189273633
5488,1996-04-25 01:57:19.810,145.506,42.895,4.2,939.3096844942311,486.2536532700213
5489,1996-04-25 02:39:01.220,141.153,44.804,3.5,1137.314460849271,126.85194569520151
5490,1996-04-25 08:45:00.590,139.257,29.227,3.7,-595.8204331184138,-28.820836432518085
5491,1996-04-26 01:42:05.320,142.249,38.096,3.9,393.57182634871583,235.98859383729894
5492,1996-04-26 02:53:58.190,122.289,24.857,4.1,-943.9104412600896,-1743.6591897011676
5493,1996-04-26 05:08:45.960,125.378,24.018,4.8,-1082.2560093830618,-1444.3744240673439
5494,1996-04-26 06:44:55.770,138.252,31.285,3.6,-366.24602788915826,-123.74910638364015
5495,1996-04-26 08:31:51.760,124.093,24.462,4.0,-1015.226728660055,-1568.2786754608956
5496,1996-04-26 22:09:17.220,149.327,44.693,4.3,1164.7093797502382,775.0313814941359
5497,1996-04-27 00:20:15.990,137.501,30.432,3.7,-459.9384538210191,-196.95192380925337
5498,1996-04-27 02:38:23.210,137.074,36.135,3.3,175.04500923761742,-222.68002464974793
5499,1996-04-27 14:17:54.900,146.284,43.414,3.3,1001.2206994672496,545.2915178111975
5500,1996-04-27 18:08:04.020,143.094,42.314,3.6,864.802874995687,291.92398120557476
5501,1996-04-28 07:50:33.050,143.717,40.938,4.0,713.9589460894864,350.3243428288645
5502,1996-04-28 14:25:56.970,147.107,43.967,4.6,1067.681601076715,606.5101885307289
5503,1996-04-28 20:18:19.830,139.674,27.875,3.5,-746.1897220068132,11.864487229586475
5504,1996-04-29 01:51:39.760,148.113,44.613,3.8,1146.318176702459,679.961492539403
5505,1996-04-29 08:40:48.740,130.572,30.21,4.7,-449.5085002005229,-862.8877023244053
5506,1996-04-29 16:57:49.710,138.787,30.192,3.3,-488.28809751475654,-73.74730494814727
5507,1996-04-29 19:03:58.920,143.455,22.38,4.0,-1350.2066391371377,404.1216524400277
5508,1996-04-30 05:57:18.400,147.026,43.549,4.2,1020.7584362761303,603.9986219720392
5509,1996-04-30 08:11:15.550,139.099,38.478,3.8,432.89550782150246,-39.600032998039886
5510,1996-04-30 09:23:47.460,139.263,34.297,3.5,-32.064253503134395,-26.69222634195635
5511,1996-04-30 11:44:53.010,129.877,29.68,3.8,-502.4403735117401,-934.6993219260635
5512,1996-04-30 18:56:58.940,147.515,43.343,4.0,1001.1527020489725,645.5046604551213
5513,1996-04-30 22:51:37.480,142.988,26.675,4.2,-874.1948105918286,342.2785213179979
5514,1996-05-01 06:30:24.460,143.082,22.066,3.9,-1386.3996334056758,366.4617288850318
5515,1996-05-01 14:59:22.530,130.678,29.333,3.6,-547.842798972737,-860.6192701088188
5516,1996-05-01 17:50:26.520,141.129,36.292,4.4,190.84925505596135,141.21170699875114
5517,1996-05-01 20:14:16.170,148.333,44.495,4.0,1134.8618252024219,698.7175868249537
5518,1996-05-02 05:45:12.640,131.629,31.793,5.2,-281.7978526877264,-748.5374778961484
5519,1996-05-02 09:27:09.430,136.596,33.703,3.4,-94.17345466669397,-273.56508682643795
5520,1996-05-02 12:28:48.760,139.359,34.015,3.4,-63.44234763396664,-17.933544161484782
5521,1996-05-02 12:56:12.040,139.253,34.072,4.6,-57.08039694939914,-27.68483533870349
5522,1996-05-02 14:14:13.010,139.324,34.091,4.1,-54.98479421153366,-21.14043995603527
5523,1996-05-02 14:19:00.440,139.295,34.089,4.1,-55.200753361922104,-23.81152143173281
5524,1996-05-02 14:19:36.270,139.267,34.119,4.6,-51.85797556346833,-26.380616711384466
5525,1996-05-02 14:24:45.430,139.314,34.066,4.1,-57.76253406776105,-22.067849390458992
5526,1996-05-02 15:09:47.710,139.334,34.045,4.1,-60.10179768395591,-20.23060125236217
5527,1996-05-03 02:23:07.770,128.385,27.321,5.0,-750.266237088949,-1104.4473015569858
5528,1996-05-03 13:40:34.020,132.266,32.23,3.9,-237.66942437761205,-685.1103152066953
5529,1996-05-03 18:39:37.120,146.835,43.085,5.0,968.0299129856892,592.8680654991341
5530,1996-05-03 22:06:46.110,149.844,44.528,4.6,1150.8613594781523,818.042051704262
5531,1996-05-03 22:14:06.410,149.993,44.277,4.1,1124.3716790086498,833.2031079167676
5532,1996-05-03 23:34:33.710,149.872,44.423,4.3,1139.4729821224007,821.6528231693133
5533,1996-05-04 13:37:16.720,126.058,23.667,4.4,-1130.010903141223,-1379.7002829066084
5534,1996-05-04 20:24:59.120,147.267,44.001,3.8,1072.5057392692895,618.9913509611424
5535,1996-05-05 01:25:17.250,139.235,34.354,3.9,-25.71840953441483,-29.24442367460496
5536,1996-05-06 00:23:04.310,138.858,36.641,3.8,228.7559161200415,-62.07281247909778
5537,1996-05-06 03:01:43.710,138.12,34.042,3.4,-59.52356069550335,-132.08558396110246
5538,1996-05-06 08:21:31.030,144.152,43.024,4.5,947.4517911450678,375.0067423122057
5539,1996-05-06 12:32:43.340,139.343,32.765,3.8,-202.4329823244645,-19.692372520346623
5540,1996-05-06 13:45:37.930,139.964,27.561,3.6,-781.0340355022935,40.56011420185792
5541,1996-05-06 22:29:35.480,139.608,32.742,3.7,-205.00933930469503,5.091553548922217
5542,1996-05-07 04:00:34.850,139.496,34.499,3.9,-9.639701193070065,-5.275737340560386
5543,1996-05-07 04:29:17.710,140.071,35.248,3.8,73.76490536968389,46.98791577028519
5544,1996-05-07 12:26:15.320,139.794,36.0,4.2,157.28844985838356,21.630883506621895
5545,1996-05-07 20:03:04.470,131.312,32.875,4.0,-159.22884218497128,-768.9563989147478
5546,1996-05-07 23:20:00.680,147.607,43.708,6.2,1042.2958708591018,649.2137673672909
5547,1996-05-08 04:25:51.860,140.343,34.954,4.4,41.234709929241205,71.94578652313918
5548,1996-05-08 20:56:11.940,129.87,29.108,3.8,-565.943263924922,-940.9523331079297
5549,1996-05-08 23:19:13.370,149.423,45.671,3.9,1273.9103591299,770.060322939419
5550,1996-05-09 06:42:35.600,140.014,31.529,3.9,-339.793126407307,43.66001401295271
5551,1996-05-09 12:05:16.080,140.184,35.83,4.0,138.5386086665999,56.83864802068681
5552,1996-05-09 14:57:53.590,141.786,36.274,4.3,189.97483620972906,200.1380888027035
5553,1996-05-09 19:30:24.740,141.946,36.227,3.9,185.08255344594005,214.60679868225398
5554,1996-05-10 00:00:48.950,130.037,28.534,3.6,-631.2142439902608,-930.210239228707
5555,1996-05-10 02:10:30.680,141.807,36.271,5.2,189.6837188909504,202.02808115935596
5556,1996-05-10 02:11:24.100,141.814,36.193,4.8,181.02552118425527,202.85519218672758
5557,1996-05-10 02:15:31.240,141.892,36.19,4.2,180.8536219737607,209.8617142930407
5558,1996-05-10 02:20:10.300,141.788,36.377,3.8,201.43093294117716,200.05635777977972
5559,1996-05-10 02:39:47.170,142.164,36.246,3.5,187.68643425615667,234.1014106010083
5560,1996-05-10 02:45:28.020,141.923,36.42,3.9,206.49170658874772,212.0254424522421
5561,1996-05-10 03:06:31.000,128.512,26.288,3.7,-866.3996681438718,-1102.8751968374036
5562,1996-05-10 04:27:03.330,141.975,36.188,3.7,180.80929657406068,217.31454343862893
5563,1996-05-10 06:57:56.970,126.657,24.322,4.1,-1064.4705283261428,-1311.0486107699937
5564,1996-05-10 11:41:46.830,139.039,28.939,3.7,-627.763249910261,-50.15412243461158
5565,1996-05-10 15:40:48.900,142.978,22.036,3.8,-1390.0684157681774,355.75241419324414
5566,1996-05-10 18:15:33.360,141.629,36.41,3.9,204.79151745234955,185.74494979726748
5567,1996-05-10 19:03:59.350,128.625,25.999,3.5,-899.676985224423,-1094.6156349167654
5568,1996-05-10 22:17:36.690,141.844,36.212,4.6,183.19955775640352,205.49771715188032
5569,1996-05-11 05:10:37.180,139.91,41.353,3.8,752.5444821975723,29.819977777557497
5570,1996-05-11 07:35:25.460,141.119,34.717,4.0,15.710050418869143,143.0737924028024
5571,1996-05-11 16:20:32.400,141.92,36.224,3.8,184.69324963152624,212.28302079909443
5572,1996-05-11 19:46:21.150,143.671,42.631,3.9,901.9581399364564,337.84052515582863
5573,1996-05-11 23:44:43.100,143.203,35.817,3.9,142.9252818126402,329.0090316984013
5574,1996-05-11 23:45:43.500,149.008,44.983,4.5,1194.2384635134438,746.283309230859
5575,1996-05-12 10:29:57.750,143.203,44.218,3.7,1076.7752623975036,292.1262715896935
5576,1996-05-12 17:28:44.760,148.966,44.956,4.1,1190.9069736962158,743.3099374416546
5577,1996-05-13 01:55:21.310,140.919,33.085,4.9,-166.02118548253884,127.22238036396588
5578,1996-05-13 07:54:10.230,141.329,36.74,3.8,240.96364467821036,158.23182269398282
5579,1996-05-14 19:08:19.810,128.487,25.972,4.9,-901.275937335764,-1108.6758491725793
5580,1996-05-14 19:25:45.050,128.608,25.977,4.5,-901.9510733495713,-1096.5404030133896
5581,1996-05-15 00:29:04.930,140.288,36.724,3.9,238.00999560935088,65.47102411685724
5582,1996-05-15 01:37:40.300,128.575,25.912,4.0,-908.8434133055719,-1100.5092137580345
5583,1996-05-15 08:35:17.810,128.559,25.878,4.1,-912.461085824281,-1102.4603470621016
5584,1996-05-15 10:16:16.510,128.42,25.818,4.1,-917.7103055328529,-1116.982513562528
5585,1996-05-16 07:25:28.480,138.425,31.724,4.0,-317.62455213406224,-106.78408797130002
5586,1996-05-16 09:11:47.740,148.411,44.672,4.2,1155.0826650510999,702.8840579118747
5587,1996-05-16 17:02:30.460,139.664,34.428,4.0,-17.530511350454365,10.128363776730353
5588,1996-05-17 03:38:07.050,130.257,28.098,3.8,-681.5832551007701,-912.7591464173005
5589,1996-05-17 07:16:26.080,142.784,38.972,3.5,492.3729348047819,279.48678505975505
5590,1996-05-17 16:04:49.480,140.662,27.205,3.3,-820.1310778208301,109.91914297223519
5591,1996-05-18 00:00:31.810,137.85,32.311,4.4,-251.61022876992627,-160.13203946408936
5592,1996-05-18 19:16:02.210,144.288,42.84,4.3,927.5549732707275,387.183304814578
5593,1996-05-18 21:47:37.900,149.246,44.598,3.8,1153.5037569151075,769.821697809609
5594,1996-05-19 03:59:45.000,140.211,35.43,4.0,94.07664617554569,59.56769961841834
5595,1996-05-19 04:48:28.330,139.352,28.397,3.5,-688.1339525343191,-19.755032671493545
5596,1996-05-19 05:17:24.880,126.174,26.393,4.2,-828.3232030564099,-1334.0548298035706
5597,1996-05-19 10:23:47.040,149.276,44.749,3.6,1170.4919236593712,770.299807653897
5598,1996-05-19 11:35:52.850,141.117,24.989,3.5,-1065.9783406169909,158.30586782364597
5599,1996-05-19 12:54:50.530,149.563,44.614,3.7,1157.9501714910643,794.6890158018348
5600,1996-05-19 14:23:19.730,139.328,39.366,4.2,531.5670714482228,-19.413862555674914
5601,1996-05-19 21:19:05.860,139.497,28.799,5.3,-643.45081477747,-5.52170181763031
5602,1996-05-19 22:49:56.720,123.023,24.12,4.0,-1037.3944845252472,-1681.269217983623
5603,1996-05-20 10:41:44.090,131.564,33.545,3.9,-86.65517879387346,-739.7250048257378
5604,1996-05-20 15:52:20.870,141.527,45.614,3.3,1227.9410530923342,154.43165794767597
5605,1996-05-20 16:27:04.890,139.218,38.224,4.5,404.61015444761256,-29.333229358782656
5606,1996-05-21 03:46:33.340,140.276,35.173,4.1,65.54032975988274,65.66405926204699
5607,1996-05-21 04:21:19.490,149.691,44.592,4.7,1156.6156418553767,805.0956426552681
5608,1996-05-21 10:56:05.650,148.271,44.643,3.9,1150.8137392291355,692.1361751848971
5609,1996-05-22 22:57:29.320,149.122,45.613,3.8,1265.0006117794844,747.3949658700323
5610,1996-05-23 09:36:31.290,142.098,38.705,4.8,460.92688156256077,220.95432025428528
5611,1996-05-23 22:53:56.590,138.288,31.359,3.8,-358.06004221657787,-120.22902154958771
5612,1996-05-24 10:05:46.300,147.363,43.242,3.7,988.9064026720598,634.2090088107283
5613,1996-05-25 19:51:56.300,141.593,36.63,4.1,229.18588582199544,182.01307444808285
5614,1996-05-26 04:43:43.050,130.704,30.495,4.3,-418.91942631800094,-847.6511665808109
5615,1996-05-26 06:08:31.010,138.295,31.604,4.5,-330.8257885056952,-119.2421591566649
5616,1996-05-26 07:30:52.130,137.548,35.714,4.0,127.276826946958,-181.0697804761693
5617,1996-05-26 10:44:02.830,140.812,31.752,4.1,-314.36936001572127,119.03371259517672
5618,1996-05-26 13:58:17.410,142.265,30.418,3.6,-460.05521635131316,260.1988572672957
5619,1996-05-26 14:34:05.880,142.574,32.725,3.9,-202.73882290442216,282.5570752105262
5620,1996-05-26 14:59:00.220,142.435,32.638,4.6,-212.78615552939237,269.82459461695913
5621,1996-05-26 19:25:11.580,149.245,44.773,3.5,1172.8951755980406,767.5527550108542
5622,1996-05-26 20:38:15.730,138.16,34.834,4.1,28.48897403299895,-127.18743348726326
5623,1996-05-27 03:19:38.990,149.237,43.87,4.0,1072.7195793882154,778.1522963336375
5624,1996-05-27 03:54:47.180,147.111,43.704,4.1,1038.5148849207255,609.3645170082281
5625,1996-05-28 01:18:09.320,141.251,35.538,3.9,107.19221549857413,153.58762002410737
5626,1996-05-28 21:14:14.540,136.9,34.584,4.1,3.0036815611177023,-242.8963441105376
5627,1996-05-29 03:36:05.680,147.377,43.766,3.9,1047.159267371927,630.1421560543874
5628,1996-05-29 13:40:48.800,148.404,44.495,3.8,1135.3979203817196,704.349796225686
5629,1996-05-30 17:18:27.520,123.163,25.049,3.8,-936.209708637422,-1653.0920346492842
5630,1996-05-31 02:40:29.770,131.341,29.976,3.9,-481.5917341621563,-791.1199223001446
5631,1996-05-31 15:46:35.660,140.495,32.954,4.5,-181.03331307216132,87.8502760522915
5632,1996-06-01 10:25:21.380,148.019,44.467,3.5,1129.4364789421493,674.1087830198384
5633,1996-06-02 09:37:46.480,128.484,27.424,5.8,-739.8346172649042,-1093.5839402369127
5634,1996-06-02 11:45:33.830,139.365,37.045,4.4,273.47704096403504,-16.74105896567967
5635,1996-06-02 17:18:08.520,140.835,36.238,3.5,184.46657289580725,114.93941595339915
5636,1996-06-02 19:41:57.390,139.156,35.856,4.4,141.32163673176805,-35.83290282370295
5637,1996-06-02 22:35:02.040,123.578,25.023,3.9,-945.3308842599778,-1611.9021968839093
5638,1996-06-03 02:16:00.810,128.71,27.286,3.6,-757.4606256751562,-1072.7805391638115
5639,1996-06-03 12:19:35.200,123.563,25.258,4.0,-918.9778194726347,-1609.904213563729
5640,1996-06-03 23:11:50.270,128.945,31.017,4.0,-345.2034602982995,-1009.9011770470943
5641,1996-06-03 23:33:54.530,149.367,45.822,3.9,1290.1776930686049,763.7662282393624
5642,1996-06-04 06:39:52.140,143.406,39.678,4.0,572.8087814949911,330.0367908097333
5643,1996-06-04 20:22:02.970,132.502,43.491,4.1,1011.6814476804216,-570.570372983615
5644,1996-06-04 23:44:12.660,143.128,22.257,4.0,-1365.0097688829092,370.6442290642225
5645,1996-06-05 00:37:48.760,141.942,39.474,4.1,546.0822954503938,205.23297248371387
5646,1996-06-05 03:26:56.920,143.752,41.384,4.1,763.6577825726056,350.9748125711373
5647,1996-06-05 03:51:48.390,143.692,42.762,3.8,916.5928077150768,338.8831179373382
5648,1996-06-05 12:26:43.670,141.766,39.758,3.9,577.2991042111402,189.36143333700977
5649,1996-06-05 23:25:16.960,130.962,30.497,4.5,-420.7641553668563,-822.9759015407877
5650,1996-06-05 23:56:31.260,149.139,44.301,4.3,1119.6933316475906,765.0192333050368
5651,1996-06-06 08:05:57.690,147.654,43.968,4.3,1071.4751790995076,650.3071653321626
5652,1996-06-06 20:24:01.940,138.162,28.927,3.7,-628.3289188307162,-135.64695842893502
